email;nom;departement
chaille-les-marais@wanadoo.fr;Centre communal d'action sociale (CCAS) - Chaillé-les-Marais;85
mairie-de-montereau-sur-le-jard@orange.fr;Centre communal d'action sociale (CCAS) - Montereau-sur-le-Jard;77
ccas@ondres.fr;Centre communal d'action sociale (CCAS) - Ondres;40
ccas@mairie-orgeval.fr;Centre communal d'action sociale (CCAS) - Orgeval;78
mairiedelahayedutheil@wanadoo.fr;Centre communal d'action sociale (CCAS) - La Haye-du-Theil;27
contact@trilport.fr;Centre communal d'action sociale (CCAS) - Trilport;77
mairie.fye@wanadoo.fr;Centre communal d'action sociale (CCAS) - Fye;72
mairiedesormery@gmail.com;Centre communal d'action sociale (CCAS) - Sormery;89
communestdenisdanjou@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Denis-d'Anjou;53
accueil.audierne@audierne.fr;Centre communal d'action sociale (CCAS) - Audierne;29
mairie.montoulieu-st-bernard@orange.fr;Centre communal d'action sociale (CCAS) - Montoulieu-Saint-Bernard;31
mairie.marcillylehayer@wanadoo.fr;Centre communal d'action sociale (CCAS) - Marcilly-le-Hayer;10
cias@ccsg.fr;Centre communal d'action sociale (CCAS) - Saint-Gaudens;31
mairie.sury08@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sury;08
guimaec.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Guimaëc;29
solidarite@mairie-lunion.fr;Centre communal d'action sociale (CCAS) - L'Union;31
ccas@nandy.fr;Centre communal d'action sociale (CCAS) - Nandy;77
mairie@rannee.com;Centre communal d'action sociale (CCAS) - Rannée;35
mairie.enquin@voila.fr;Centre communal d'action sociale (CCAS) - Enquin-lez-Guinegatte;62
courriers.ville@grigny91.fr;Centre communal d'action sociale (CCAS) - Grigny Essonne;91
accueil@ccas-outreau.fr;Centre communal d'action sociale (CCAS) - Outreau;62
mairie@ville-vezinlecoquet.fr;Centre communal d'action sociale (CCAS) - Vezin-le-Coquet;35
ccas@caudan.fr;Centre communal d'action sociale (CCAS) - Caudan;56
mairie.recques@orange.fr;Centre communal d'action sociale (CCAS) - Recques-sur-Hem;62
mairie@quetigny.fr;Centre communal d'action sociale (CCAS) - Quetigny;21
dir.ccas@mairie-villabe.fr;Centre communal d'action sociale (CCAS) - Villabé;91
mairie.brexent.enocq@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bréxent-Énocq;62
commune-de-gland@wanadoo.fr;Centre communal d'action sociale (CCAS) - Fossoy;02
contact@ville-bethune.fr;Centre communal d'action sociale (CCAS) - Béthune;62
ccas@mairie-santeny.fr;Centre communal d'action sociale (CCAS) - Santeny;94
mairie@moustiers.fr;Centre communal d'action sociale (CCAS) - Moustiers-Sainte-Marie;04
accueil@mairie-mornas.fr;Centre communal d'action sociale (CCAS) - Mornas;84
ccas@buchelay.fr;Centre communal d'action sociale (CCAS) - Buchelay;78
mairie.beuvrequen@wanadoo.fr;Centre communal d'action sociale (CCAS) - Beuvrequen;62
contact@beaumont-sur-leze.net;Centre communal d'action sociale (CCAS) - Beaumont-sur-Lèze;31
ccas2@aubignan.fr;Centre communal d'action sociale (CCAS) - Aubignan;84
secretariat@saintgermainlaprade.fr;Centre communal d'action sociale (CCAS) - Saint-Germain-Laprade;43
dgs@mairie-carnoux.fr;Centre communal d'action sociale (CCAS) - Carnoux-en-Provence;13
mairie.assissurserre@wanadoo.fr;Centre communal d'action sociale (CCAS) - Mesbrecourt-Richecourt;02
maire@fumay.fr;Centre communal d'action sociale (CCAS) - Fumay;08
mairie@tinchebray.fr;Centre communal d'action sociale (CCAS) - Tinchebray-Bocage;61
mairie@st-come-et-maruejols.fr;Centre communal d'action sociale (CCAS) - Saint-Côme-et-Maruéjols;30
contact-mairie@ville-champlan.fr;Centre communal d'action sociale (CCAS) - Champlan;91
commune.decadeillan@orange.fr;Centre communal d'action sociale (CCAS) - Cadeillan;32
mairie@villierssousgrez.fr;Centre communal d'action sociale (CCAS) - Villiers-sous-Grez;77
contact@mairie-dieulefit.fr;Centre communal d'action sociale (CCAS) - Dieulefit;26
ancy@ancy-dornot.fr;Centre communal d'action sociale (CCAS) - Ancy-Dornot;57
accueil.ccas@ville-airesurlalys.fr;Centre communal d'action sociale (CCAS) - Aire-sur-la-Lys;62
mairiedevaudreching@orange.fr;Centre communal d'action sociale (CCAS) - Vaudreching;57
ccas-chateau-renard@orange.fr;Centre communal d'action sociale (CCAS) - Château-Renard;45
commune.de.lexy@mairielexy.fr;Centre communal d'action sociale (CCAS) - Lexy;54
communeestramiac@wanadoo.fr;Centre communal d'action sociale (CCAS) - Estramiac;32
mairie-saint-ulphace@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Ulphace;72
secretariat.mairie@lagarrigue81.fr;Centre communal d'action sociale (CCAS) - Lagarrigue;81
ccas@cregylesmeaux.fr;Centre communal d'action sociale (CCAS) - Crégy-lès-Meaux;77
contact@gievres.fr;Centre communal d'action sociale (CCAS) - Gièvres;41
ccas@ploemel.fr;Centre communal d'action sociale (CCAS) - Ploemel;56
mairie@mothern.fr;Centre communal d'action sociale (CCAS) - Mothern;67
secretariat@ccas-belley.fr;Centre communal d'action sociale (CCAS) - Belley;01
social-logement@ville-toury.fr;Centre communal d'action sociale (CCAS) - Toury;28
mairie.2.albiac@orange.fr;Centre communal d'action sociale (CCAS) - Albiac;46
votremairie@villebon-sur-yvette.fr;Centre communal d'action sociale (CCAS) - Villebon-sur-Yvette;91
mairie.entre-deux-eaux@wanadoo.fr;Centre communal d'action sociale (CCAS) - Entre-deux-Eaux;88
mairie@mairie-hautmont.fr;Centre communal d'action sociale (CCAS) - Hautmont;59
mairie.caurel@wanadoo.fr;Centre communal d'action sociale (CCAS) - Caurel;51
mairie@bruyeres-sur-oise.fr;Centre communal d'action sociale (CCAS) - Bruyères-sur-Oise;95
mairie.senlisse@wanadoo.fr;Centre communal d'action sociale (CCAS) - Senlisse;78
contact@saint-jean-soleymieux.fr;Centre communal d'action sociale (CCAS) - Saint-Jean-Soleymieux;42
mairie-tourville-sur-odon@wanadoo.fr;Centre communal d'action sociale (CCAS) - Tourville-sur-Odon;14
contact.mairie@ancizes.fr;Centre communal d'action sociale (CCAS) - Les Ancizes-Comps;63
accueil@meynes.fr;Centre communal d'action sociale (CCAS) - Meynes;30
ccas@ostwald.fr;Centre communal d'action sociale (CCAS) - Ostwald;67
mairie@arbois.fr;Centre communal d'action sociale (CCAS) - Arbois;39
ccas@montpon-menesterol.fr;Centre communal d'action sociale (CCAS) - Montpon-Ménestérol;24
mairieaudincthun@wanadoo.fr;Centre communal d'action sociale (CCAS) - Audincthun;62
communedebouzies@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bouziès;46
accueil@mairie-latrinitesurzur.fr;Centre communal d'action sociale (CCAS) - La Trinité-Surzur;56
mairie@ville-grignan.fr;Centre communal d'action sociale (CCAS) - Grignan;26
cervieres@ccbrianconnais.fr;Centre communal d'action sociale (CCAS) - Cervières;05
mairie@leshouches.fr;Centre communal d'action sociale (CCAS) - Les Houches;74
ccas.naybourdettes@gmail.com;Centre communal d'action sociale (CCAS) - Nay;64
mairiededamery@wanadoo.fr;Centre communal d'action sociale (CCAS) - Damery;51
mairie.maravat@wanadoo.fr;Centre communal d'action sociale (CCAS) - Maravat;32
mairie.thieux@wanadoo.fr;Centre communal d'action sociale (CCAS) - Thieux;77
mairie.osthouse@wanadoo.fr;Centre communal d'action sociale (CCAS) - Osthouse;67
mairie.montcoy@orange.fr;Centre communal d'action sociale (CCAS) - Montcoy;71
contact@tilloylesmofflaines.fr;Centre communal d'action sociale (CCAS) - Tilloy-lès-Mofflaines;62
mairie@sable-sur-sarthe.fr;Centre communal d'action sociale (CCAS) - Sablé-sur-Sarthe;72
secretariat@mairie-massat.fr;Centre communal d'action sociale (CCAS) - Massat;09
commune.de.saint-symphorien@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Symphorien;33
accueil@mairie-fontromeu.fr;Centre communal d'action sociale (CCAS) - Font-Romeu-Odeillo-Via;66
mairie@fleurbaix.fr;Centre communal d'action sociale (CCAS) - Fleurbaix;62
mairie-saintlaurentdesbois27@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Laurent-des-Bois;27
mairie@hornaing.fr;Centre communal d'action sociale (CCAS) - Hornaing;59
accueil@mairieherepian.fr;Centre communal d'action sociale (CCAS) - Hérépian;34
mairie@annecy.fr;Centre communal d'action sociale (CCAS) - Annecy;74
ccas.barbaste@orange.fr;Centre communal d'action sociale (CCAS) - Barbaste;47
mairie-dentrevaux@wanadoo.fr;Centre communal d'action sociale (CCAS) - Entrevaux;04
ccas@versurmer.fr;Centre communal d'action sociale (CCAS) - Ver-sur-Mer;14
accueil-mairie.fontevraud@orange.fr;Centre communal d'action sociale (CCAS) - Fontevraud-l'Abbaye;49
accueil@mairietourtour.com;Centre communal d'action sociale (CCAS) - Tourtour;83
mairiedebouville@orange.fr;Centre communal d'action sociale (CCAS) - Bouville;91
contact@lasalle.fr;Centre communal d'action sociale (CCAS) - Lasalle;30
mairie.changis@wanadoo.fr;Centre communal d'action sociale (CCAS) - Changis-sur-Marne;77
mairie@noyelles-sous-lens.fr;Centre communal d'action sociale (CCAS) - Noyelles-sous-Lens;62
mairie@puiseux-en-france.fr;Centre communal d'action sociale (CCAS) - Puiseux-en-France;95
mairie.rozay@orange.fr;Centre communal d'action sociale (CCAS) - Rozay-en-Brie;77
ccas@lanorville91.fr;Centre communal d'action sociale (CCAS) - La Norville;91
ccas@generac.fr;Centre communal d'action sociale (CCAS) - Générac;30
contact@ville-riom.fr;Centre communal d'action sociale (CCAS) - Riom;63
tournon-mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Tournon-Saint-Martin;36
mairie@etrepagny.fr;Centre communal d'action sociale (CCAS) - Étrépagny;27
ccas@plaine-des-palmistes.fr;Centre communal d'action sociale (CCAS) - La Plaine-des-Palmistes;974
mairie@plailly.fr;Centre communal d'action sociale (CCAS) - Plailly;60
contact@mairie-prinquiau.fr;Centre communal d'action sociale (CCAS) - Prinquiau;44
social@ville-melun.fr;Centre communal d'action sociale (CCAS) - Melun;77
ccas@heric.fr;Centre communal d'action sociale (CCAS) - Héric;44
mairie@dormans.fr;Centre communal d'action sociale (CCAS) - Dormans;51
mairie-saacy-sur-marne@orange.fr;Centre communal d'action sociale (CCAS) - Saâcy-sur-Marne;77
mairie@thimert-gatelles.fr;Centre communal d'action sociale (CCAS) - Thimert-Gâtelles;28
mairie@wittisheim.fr;Centre communal d'action sociale (CCAS) - Wittisheim;67
direction@ccas-auxerre.com;Centre communal d'action sociale (CCAS) - Auxerre;89
mairie.thizay36@orange.fr;Centre communal d'action sociale (CCAS) - Thizay;36
actionsociale@saumur.fr;Centre communal d'action sociale (CCAS) - Saumur;49
ccas@ville-clichy.fr;Centre communal d'action sociale (CCAS) - Clichy;92
mairie-eblange@orange.fr;Centre communal d'action sociale (CCAS) - Éblange;57
mairie@laflotte.fr;Centre communal d'action sociale (CCAS) - La Flotte;17
secretariat.ccas@ville-blanquefort.fr;Centre communal d'action sociale (CCAS) - Blanquefort;33
mairie.sampans@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sampans;39
mairie.belvoir@wanadoo.fr;Centre communal d'action sociale (CCAS) - Belvoir;25
accueil@vouneuilsurvienne.fr;Centre communal d'action sociale (CCAS) - Vouneuil-sur-Vienne;86
mairie@beuzeville.fr;Centre communal d'action sociale (CCAS) - Beuzeville;27
mairie.de.quarante@orange.fr;Centre communal d'action sociale (CCAS) - Quarante;34
mairie.iledebatz@orange.fr;Centre communal d'action sociale (CCAS) - Île-de-Batz;29
contact@chaource.fr;Centre communal d'action sociale (CCAS) - Chaource;10
secretariat@ville-st-andre-des-eaux.fr;Centre communal d'action sociale (CCAS) - Saint-André-des-Eaux;44
mairie.aumontzey@wanadoo.fr;Centre communal d'action sociale (CCAS) - Granges-Aumontzey;88
mairie@lusignan.fr;Centre communal d'action sociale (CCAS) - Lusignan;86
ccas@taillan-medoc.fr;Centre communal d'action sociale (CCAS) - Le Taillan-Médoc;33
mairie@dives-sur-mer.fr;Centre communal d'action sociale (CCAS) - Dives-sur-Mer;14
commune-de-prechac@orange.fr;Centre communal d'action sociale (CCAS) - Préchac Gers;32
contact@mairieambierle.fr;Centre communal d'action sociale (CCAS) - Ambierle;42
social@saintjeannet.com;Centre communal d'action sociale (CCAS) - Saint-Jeannet;06
info@perronas.com;Centre communal d'action sociale (CCAS) - Péronnas;01
lamothe.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - La Mothe-Saint-Héray;79
mairie.palinges@wanadoo.fr;Centre communal d'action sociale (CCAS) - Palinges;71
mairie.thaumiers@wanadoo.fr;Centre communal d'action sociale (CCAS) - Thaumiers;18
mairie.targon@wanadoo.fr;Centre communal d'action sociale (CCAS) - Targon;33
commune.boultsursuippe@gmail.com;Centre communal d'action sociale (CCAS) - Boult-sur-Suippe;51
mairie-mairiedesouchez@orange.fr;Centre communal d'action sociale (CCAS) - Souchez;62
contact@rehon.fr;Centre communal d'action sociale (CCAS) - Réhon;54
mairie@riedisheim.fr;Centre communal d'action sociale (CCAS) - Riedisheim;68
s.grondin@mairie-lachevroliere.fr;Centre communal d'action sociale (CCAS) - La Chevrolière;44
contact@versurlaunette.fr;Centre communal d'action sociale (CCAS) - Ver-sur-Launette;60
sainte.gemme@gmail.com;Centre communal d'action sociale (CCAS) - Sainte-Gemme;32
estangmairie@gmail.com;Centre communal d'action sociale (CCAS) - Estang;32
mairie.champgeneteux@wanadoo.fr;Centre communal d'action sociale (CCAS) - Champgenéteux;53
mairiestgondran@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Gondran;35
ccas@ville-beaucourt.fr;Centre communal d'action sociale (CCAS) - Beaucourt;90
mairiesteannesurvilaine@wanadoo.fr;Centre communal d'action sociale (CCAS) - Le Poiré-sur-Vie;85
mairie.stgervaissurmare@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Gervais-sur-Mare;34
mairie@maulette.fr;Centre communal d'action sociale (CCAS) - Maulette;78
mairiedetoutry@wanadoo.fr;Centre communal d'action sociale (CCAS) - Toutry;21
polesolidarites@saintsebastien.fr;Centre communal d'action sociale (CCAS) - Saint-Sébastien-sur-Loire;44
mairie-orlu@wanadoo.fr;Centre communal d'action sociale (CCAS) - Orlu;09
mairie.blenodlestoul@orange.fr;Centre communal d'action sociale (CCAS) - Blénod-lès-Toul;54
oulches-mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Oulches;36
mairie@vivy.fr;Centre communal d'action sociale (CCAS) - Vivy;49
accueil@taninges.fr;Centre communal d'action sociale (CCAS) - Taninges;74
contact@nogaro-armagnac.fr;Centre communal d'action sociale (CCAS) - Nogaro;32
accueilmdh@eybens.fr;Centre communal d'action sociale (CCAS) - Eybens;38
mairie.baz.dunois@orange.fr;Centre communal d'action sociale (CCAS) - Bazoches-en-Dunois;28
caumont.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Caumont Aisne;02
contact@mairie-bandelaveline.fr;Centre communal d'action sociale (CCAS) - Ban-de-Laveline;88
ccasblanzy@blanzy71.fr;Centre communal d'action sociale (CCAS) - Blanzy;71
mairie@mairie-stpierredechandieu.com;Centre communal d'action sociale (CCAS) - Saint-Pierre-de-Chandieu;69
ccas@vernaison.fr;Centre communal d'action sociale (CCAS) - Vernaison;69
accueil@amanvillers.fr;Centre communal d'action sociale (CCAS) - Amanvillers;57
mairie@jouars-pontchartrain.fr;Centre communal d'action sociale (CCAS) - Jouars-Pontchartrain;78
mairie@stutzheim-offenheim.fr;Centre communal d'action sociale (CCAS) - Stutzheim-Offenheim;67
mairie@blaison-saint-sulpice.fr;Centre communal d'action sociale (CCAS) - Blaison-Saint-Sulpice;49
ccas@leperray.fr;Centre communal d'action sociale (CCAS) - Le Perray-en-Yvelines;78
mairie.haybes@wanadoo.fr;Centre communal d'action sociale (CCAS) - Haybes;08
commune.bucheres10@wanadoo.fr;Centre communal d'action sociale (CCAS) - Buchères;10
ccas@freneuse78.fr;Centre communal d'action sociale (CCAS) - Freneuse;78
mairie@courcelles-les-lens.fr;Centre communal d'action sociale (CCAS) - Courcelles-lès-Lens;62
service.social@maisonslaffitte.fr;Centre communal d'action sociale (CCAS) - Maisons-Laffitte;78
ccas@villelt.fr;Centre communal d'action sociale (CCAS) - La Trinité  Alpes-Maritimes;06
mairie@beaujeu.fr;Centre communal d'action sociale (CCAS) - Beaujeu;69
contact@ville-chalindrey.fr;Centre communal d'action sociale (CCAS) - Chalindrey;52
d.verfaillie@ville-capinghem.fr;Centre communal d'action sociale (CCAS) - Capinghem;59
ccas@ccas-pontivy.bzh;Centre communal d'action sociale (CCAS) - Pontivy;56
mairie.henouville@orange.fr;Centre communal d'action sociale (CCAS) - Hénouville;76
ccas@ville-moulins.fr;Centre communal d'action sociale (CCAS) - Moulins Allier;03
mairie@labastideclairence.com;Centre communal d'action sociale (CCAS) - La Bastide-Clairence;64
mairie.lecours@orange.fr;Centre communal d'action sociale (CCAS) - Le Cours;56
accueil.ccas-mtsamboro@mairie-mtsamboro.fr;Centre communal d'action sociale (CCAS) - Mtsamboro;976
mairie-quingey@orange.fr;Centre communal d'action sociale (CCAS) - Quingey;25
contact.mairie@gommegnies.fr;Centre communal d'action sociale (CCAS) - Gommegnies;59
mairie.dortan.01@orange.fr;Centre communal d'action sociale (CCAS) - Dortan;01
mairie.domerat@wanadoo.fr;Centre communal d'action sociale (CCAS) - Domérat;03
accueil@deyme.fr;Centre communal d'action sociale (CCAS) - Deyme;31
mairie.vergeal@orange.fr;Centre communal d'action sociale (CCAS) - Vergéal;35
solidarite-insertion@choletagglomeration.fr;Centre communal d'action sociale (CCAS) - Cholet;49
mairie@montmedy.fr;Centre communal d'action sociale (CCAS) - Montmédy;55
arraye.han54760@gmail.com;Centre communal d'action sociale (CCAS) - Arraye-et-Han;54
mairie@argentsursauldre.fr;Centre communal d'action sociale (CCAS) - Argent-Sur-Sauldre;18
mairie.letheildebretagne@wanadoo.fr;Centre communal d'action sociale (CCAS) - Le Theil-de-Bretagne;35
ccas@mairie-orthez.fr;Centre communal d'action sociale (CCAS) - Orthez;64
mairiedepreny@wanadoo.fr;Centre communal d'action sociale (CCAS) - Prény;54
mairie.niederlauterbach@wanadoo.fr;Centre communal d'action sociale (CCAS) - Niederlauterbach;67
mairie@bages66.fr;Centre communal d'action sociale (CCAS) - Bages;66
saintecolombesurseine@gmail.com;Centre communal d'action sociale (CCAS) - Sainte-Colombe-sur-Seine;21
mairie@hegenheim.fr;Centre communal d'action sociale (CCAS) - Hégenheim;68
mairie@labastide-serou.fr;Centre communal d'action sociale (CCAS) - La Bastide-de-Sérou;09
ccas@collobrieres.fr;Centre communal d'action sociale (CCAS) - Collobrières;83
ccas@sanguinet.fr;Centre communal d'action sociale (CCAS) - Sanguinet;40
ccas-mairie-livry@wanadoo.fr;Centre communal d'action sociale (CCAS) - Livry-sur-Seine;77
contact@villeducrotoy.fr;Centre communal d'action sociale (CCAS) - Le Crotoy;80
mairie@caulnes.fr;Centre communal d'action sociale (CCAS) - Caulnes;22
ccas@ville-briey.fr;Centre communal d'action sociale (CCAS) - Val de Briey;54
